video_id,thumbnail_link,region,mean_r,mean_g,mean_b,std_r,std_g,std_b,entropy,thumb_ocr_text,clean_thumb_ocr_text,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes,avg_texts_coords,avg_texts_coordX,avg_texts_coordY,ocr_sentiment_compound
jLM2ibaRbrk,https://i.ytimg.com/vi/jLM2ibaRbrk/default.jpg,GB,68.99767361111111,56.75388888888889,56.795092592592596,80.17606512045273,70.02244553278666,68.43156652943213,6.512840672277685," 
",,the flinch seceshow james corden,flinch,"[""[[91, 240], [277, 301]]""]","[184.0, 270.5]",184.0,270.5,0.0
QF031DwMffQ,https://i.ytimg.com/vi/QF031DwMffQ/default.jpg,GB,47.35435185185185,34.9780787037037,40.72435185185185,38.7345596722764,34.557545686874725,36.87952501484237,6.020857371909701," 
",,batman,batman,"[""[[210, 282], [268, 297]]""]","[239.0, 289.5]",239.0,289.5,0.0
rCnU-IDcnnI,https://i.ytimg.com/vi/rCnU-IDcnnI/default.jpg,GB,97.44498263888889,91.97727430555555,86.66359953703704,68.65877040251188,59.32999082326806,57.98291420199618,6.450536534394074," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
NxuwtI5Jp_0,https://i.ytimg.com/vi/NxuwtI5Jp_0/default.jpg,GB,81.48927662037038,86.79303240740741,86.5644849537037,79.39594766343245,73.43765457077556,72.6742094965543,6.851297884481367," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
mSatYnXyXq8,https://i.ytimg.com/vi/mSatYnXyXq8/default.jpg,GB,126.82013888888889,121.49647569444444,118.40587962962962,98.65388981879711,98.36122626567396,97.62027811486017,6.638599580724974," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
B3S9H0129Rw,https://i.ytimg.com/vi/B3S9H0129Rw/default.jpg,GB,56.817766203703705,43.00975694444445,37.790162037037035,77.82846647352054,63.36708080905932,59.88527782711217,6.083157813458567," 
",,snl,,[],"[-1, -1]",-1.0,-1.0,0.0
o7iL2KzDh38,https://i.ytimg.com/vi/o7iL2KzDh38/default.jpg,GB,29.899241898148148,6.7847685185185185,7.735978009259259,39.85322091148005,8.291992285191,9.336121707966567,3.9746844175113583," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
J2kNt-PHayo,https://i.ytimg.com/vi/J2kNt-PHayo/default.jpg,GB,123.53643518518518,98.67996527777778,107.1958275462963,90.16202970605275,82.86928418087619,81.05413558721654,6.814134688506838," 
",,beautus bools spaceing,space,"[""[[212, 242], [362, 301]]""]","[287.0, 271.5]",287.0,271.5,0.0
XZNUgzO9xJA,https://i.ytimg.com/vi/XZNUgzO9xJA/default.jpg,GB,119.06255787037037,121.91425347222223,118.40907407407407,96.89779139750166,100.27890788333032,98.49353127170706,6.683945417959228,,,ciolse,,[],"[-1, -1]",-1.0,-1.0,0.0
NRh8KWiCxWU,https://i.ytimg.com/vi/NRh8KWiCxWU/default.jpg,GB,108.35896990740741,52.311140046296295,98.39131365740741,81.68015900085845,59.099797627417125,77.57236886814421,6.822722971623851," 
",,i,,[],"[-1, -1]",-1.0,-1.0,0.0
vBuR-I4AT-o,https://i.ytimg.com/vi/vBuR-I4AT-o/default.jpg,GB,118.57030092592592,116.73248263888888,75.79295717592592,78.92470787908228,76.16722132651894,61.011125258052935,6.492611098157333," 
",,ad phillps ec canon gilent england v belgium world cup 1990 last 16 june 26th david platt scoring the winner bologna italy,canon world cup last june score winner,"[""[[197, 98], [254, 125]]"", ""[[188, 284], [226, 296]]"", ""[[226, 284], [249, 296]]"", ""[[285, 284], [316, 296]]"", ""[[338, 284], [368, 296]]"", ""[[161, 298], [209, 310]]"", ""[[232, 298], [276, 310]]""]","[251.78571428571428, 268.5]",251.78571428571428,268.5,0.5859
pfYEiDg67AI,https://i.ytimg.com/vi/pfYEiDg67AI/default.jpg,GB,46.819334490740744,46.46882523148148,46.05748263888889,50.40005137160044,47.41137138838016,52.16463964962312,6.113015724829303," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
44W9qstI8H8,https://i.ytimg.com/vi/44W9qstI8H8/default.jpg,GB,52.22769675925926,43.44501157407407,35.347065972222225,64.22148294590532,54.12480655491765,41.86144863737312,5.278204548813549," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
zB1pY4n_FyQ,https://i.ytimg.com/vi/zB1pY4n_FyQ/default.jpg,GB,89.07472800925926,82.16938657407407,76.1292650462963,84.23898055603777,79.8242673485215,77.0183545797425,6.545106904711374," 
",,watch me persalliove wednesdays i,watch,"[""[[202, 134], [261, 170]]""]","[231.5, 152.0]",231.5,152.0,0.0
UAdJvXMIlXc,https://i.ytimg.com/vi/UAdJvXMIlXc/default.jpg,GB,5.195931712962963,103.385,156.72619791666668,23.77851009791301,60.70216722667106,90.0811766304542,3.199810286169299,"® Datally

Su MN

Google
",,datally save do more more google,save,"[""[[170, 208], [204, 222]]""]","[187.0, 215.0]",187.0,215.0,0.4939
51tc6o12uqA,https://i.ytimg.com/vi/51tc6o12uqA/default.jpg,GB,118.48165509259259,118.32069444444444,123.53795717592592,83.52058835797467,82.50369276239886,86.36493961886208,6.207049847766089," 
",,kidecoribe perfect world,perfect world,"[""[[241, 96], [354, 116]]"", ""[[361, 96], [454, 117]]""]","[352.5, 106.25]",352.5,106.25,0.5719
r5g85U5lJso,https://i.ytimg.com/vi/r5g85U5lJso/default.jpg,GB,96.27434027777778,103.81543981481481,107.48952546296296,88.29769684147293,87.40268980550154,87.7684579828004,6.702738925053723," 
",,vo,,[],"[-1, -1]",-1.0,-1.0,0.0
2nJ3U5dzvPs,https://i.ytimg.com/vi/2nJ3U5dzvPs/default.jpg,GB,56.388125,52.07919560185185,49.916747685185186,60.64312373388815,59.91762966733168,59.8686242223797,6.381132619752365," 
",,finally its christmas,finally,"[""[[136, 111], [288, 187]]""]","[212.0, 149.0]",212.0,149.0,0.0
Kx-TGqqMuPU,https://i.ytimg.com/vi/Kx-TGqqMuPU/default.jpg,GB,53.3284837962963,55.28898726851852,57.44480324074074,44.10998358232767,41.650243974828996,43.68355347861974,6.161398615144089," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
d8GHT9nK66Y,https://i.ytimg.com/vi/d8GHT9nK66Y/default.jpg,GB,121.25961805555555,93.2389988425926,58.889901620370374,85.58512024173992,64.49867186519982,57.782497388939845,6.714259699066431," 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
cpB-tg6eK3k,https://i.ytimg.com/vi/cpB-tg6eK3k/default.jpg,GB,92.26096643518518,85.04318287037037,77.43414930555555,85.09231815103614,78.47557806624934,70.06663572246032,6.8305920536118725," 
",,hollywood the beatdown,,[],"[-1, -1]",-1.0,-1.0,0.0
X6NyvN4ZTik,https://i.ytimg.com/vi/X6NyvN4ZTik/default.jpg,GB,151.40644675925927,138.55994212962963,68.13642361111111,107.31504852073971,101.54699146890286,89.08104923628818,6.059493255617571,"  
 
 

UCL

i 18 =
eS
WORED CUP ©
",cup,uci live men elite 201718 telenet uclcx world cup i zeven ger telenet,live men elite world cup ger,"[""[[88, 66], [125, 80]]"", ""[[129, 66], [162, 80]]"", ""[[165, 66], [202, 80]]"", ""[[20, 202], [198, 243]]"", ""[[213, 202], [312, 244]]"", ""[[72, 246], [104, 261]]""]","[149.16666666666666, 153.0]",149.16666666666666,153.0,0.0
2HboMs0vbsE,https://i.ytimg.com/vi/2HboMs0vbsE/default.jpg,GB,51.29033564814815,46.65490740740741,74.60625578703704,68.91448538217703,63.552175790299216,84.88285088323303,6.4503315663422525," 
",,mint mnet,mint,"[""[[408, 61], [464, 80]]""]","[436.0, 70.5]",436.0,70.5,0.0
ElmsIGT85tI,https://i.ytimg.com/vi/ElmsIGT85tI/default.jpg,GB,104.8823900462963,98.08585648148149,104.41505787037038,73.91257194643147,72.31521903530515,80.53906873506568,6.771914052190932," 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
cIriwVhRPVA,https://i.ytimg.com/vi/cIriwVhRPVA/default.jpg,GB,108.8972974537037,116.43736111111112,127.26554398148149,69.24296554467419,74.16700585113172,80.82688953583194,6.2093286422025695," 

2
i=@- &

 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
8QCxV--St8o,https://i.ytimg.com/vi/8QCxV--St8o/default.jpg,GB,22.62583912037037,19.352592592592593,23.63892361111111,53.297701618823,55.71879894422367,58.02318955920273,3.3271866212513133,,,itmightbe good mave,good,"[""[[178, 238], [249, 266]]""]","[213.5, 252.0]",213.5,252.0,0.4404
4OdLgsZOM14,https://i.ytimg.com/vi/4OdLgsZOM14/default.jpg,GB,86.70340856481481,84.46444444444444,86.65646412037037,84.5473055588501,86.05224038970965,89.79420297013844,6.564792528123816,"4

jeiccleletonants

 
",,bloodborne cut content,cut content,"[""[[39, 263], [155, 311]]"", ""[[169, 265], [446, 310]]""]","[202.25, 287.25]",202.25,287.25,-0.2732
iEHB_opjO0k,https://i.ytimg.com/vi/iEHB_opjO0k/default.jpg,GB,118.34262152777778,101.61014467592592,96.78914351851851,85.64598817162627,75.07589368497763,70.89088639126693,6.443692550510126," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
29FW8nTF0Ww,https://i.ytimg.com/vi/29FW8nTF0Ww/default.jpg,GB,91.72770833333334,94.94111111111111,69.83368634259259,95.84769421780938,88.48309607691476,77.72396414553926,6.463976567271306," 
",,payl winz,,[],"[-1, -1]",-1.0,-1.0,0.0
PQX93KCpcCo,https://i.ytimg.com/vi/PQX93KCpcCo/default.jpg,GB,96.14111111111112,93.50538194444445,93.14903356481481,94.55394964365598,91.92700559471162,96.00872352997838,6.654845961394033," 
   

EES

74!

cae
",,16 the 70 year old bmxer,year old,"[""[[85, 210], [144, 230]]"", ""[[146, 210], [193, 230]]""]","[142.0, 220.0]",142.0,220.0,0.0
tNtcYIo6N04,https://i.ytimg.com/vi/tNtcYIo6N04/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
1l26UFQ06eQ,https://i.ytimg.com/vi/1l26UFQ06eQ/default.jpg,GB,124.27546875,125.05919560185185,146.25725694444444,105.26851734075521,86.88978549536304,93.01455456281563,6.611005993154182," 
",,snl,,[],"[-1, -1]",-1.0,-1.0,0.0
8DR0RhpKp2k,https://i.ytimg.com/vi/8DR0RhpKp2k/default.jpg,GB,134.39513310185185,132.07008101851852,131.76559606481482,97.71887770949436,98.13802748264447,97.91650397351192,6.554647706510817," 
",,lome,,[],"[-1, -1]",-1.0,-1.0,0.0
Z61wL27eDRw,https://i.ytimg.com/vi/Z61wL27eDRw/default.jpg,GB,93.80539930555555,79.4968113425926,80.46098379629629,75.6287120746177,71.65851593842449,74.00304121914029,6.711797804780392," 

fy FULLY
U CHARGED

Autonomy Paris
",fully charge autonomy,fully charged paris autonomy,fully charge autonomy,"[""[[68, 194], [182, 228]]"", ""[[68, 229], [264, 265]]"", ""[[28, 266], [162, 297]]""]","[128.66666666666666, 246.5]",128.66666666666666,246.5,0.0
Klr7j6LmBXY,https://i.ytimg.com/vi/Klr7j6LmBXY/default.jpg,GB,106.28359375,105.98000578703704,108.38934606481482,91.08201583262174,92.54533610970694,95.10717012380195,6.470311819806748," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
9Ktmmjt8Tq4,https://i.ytimg.com/vi/9Ktmmjt8Tq4/default.jpg,GB,61.80450810185185,49.56885416666667,46.62279513888889,70.33937601933346,60.38415997018805,60.15054398907698,6.056404626343657,"      

AIAN
TV SPOT 146
PA

 
",spot,star eld wars tv spot 16 hd,star eld war spot,"[""[[328, 70], [458, 101]]"", ""[[437, 101], [458, 110]]"", ""[[329, 110], [458, 142]]"", ""[[331, 234], [412, 267]]""]","[401.375, 141.875]",401.375,141.875,-0.5994
JJWOLBw7tEY,https://i.ytimg.com/vi/JJWOLBw7tEY/default.jpg,GB,39.10244212962963,24.56994212962963,14.086568287037037,41.4519889457025,26.650458906928282,17.766504459230497,5.622054229031102," 
",,tic,tic,"[""[[417, 50], [470, 77]]""]","[443.5, 63.5]",443.5,63.5,0.0
pfGq40iHpME,https://i.ytimg.com/vi/pfGq40iHpME/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
BsX0xICayWI,https://i.ytimg.com/vi/BsX0xICayWI/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
BnANUza_uXQ,https://i.ytimg.com/vi/BnANUza_uXQ/default.jpg,GB,114.25127893518518,74.9759548611111,58.95953125,94.33244018936554,69.27150125374732,76.55936754753299,6.718064837533846," 
",,p,,[],"[-1, -1]",-1.0,-1.0,0.0
XAzqBDFs418,https://i.ytimg.com/vi/XAzqBDFs418/default.jpg,GB,87.32484953703704,83.4755150462963,86.86133101851851,69.08208671033168,64.6478660745326,72.45246530831149,6.5347104811296965," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
dsNNfiA6qjs,https://i.ytimg.com/vi/dsNNfiA6qjs/default.jpg,GB,116.90878472222222,85.54824074074074,76.81819444444444,103.11110821877706,95.80547426789255,91.1484678792749,6.422540667155629," 
",,truth team 101 the,truth team,"[""[[319, 51], [473, 93]]"", ""[[8, 53], [137, 93]]""]","[234.25, 72.5]",234.25,72.5,0.3182
k9PdgjmQcKI,https://i.ytimg.com/vi/k9PdgjmQcKI/default.jpg,GB,121.74181712962962,97.87123842592592,95.08524305555555,96.58053308873303,88.22602808445694,88.45437227381366,6.757213416836714," 
",,day 3,day,"[""[[195, 152], [271, 194]]""]","[233.0, 173.0]",233.0,173.0,0.0
Vlv_rWiwp-0,https://i.ytimg.com/vi/Vlv_rWiwp-0/default.jpg,GB,82.42935763888889,73.09832754629629,69.62024305555556,75.79888509659234,68.96194167787618,68.6404372600884,6.568538689922782," 
",,love,love,"[""[[156, 150], [340, 216]]""]","[248.0, 183.0]",248.0,183.0,0.6369
SxAp27sFaIM,https://i.ytimg.com/vi/SxAp27sFaIM/default.jpg,GB,56.34234953703704,53.52421296296296,41.8341087962963,65.14787822741334,60.84032991984395,50.21990015230604,5.184065274498338," 
",,the way life goes ft nicki minaj riend,way life,"[""[[81, 156], [124, 178]]"", ""[[125, 156], [172, 178]]""]","[125.5, 167.0]",125.5,167.0,0.0
AmXb2s1_UWo,https://i.ytimg.com/vi/AmXb2s1_UWo/default.jpg,GB,137.76092013888888,103.34971064814815,70.79572916666666,101.73586960225417,84.08354238857255,63.76714301307468,6.393578232299413," 
",,live undergrounde,live,"[""[[26, 62], [114, 94]]""]","[70.0, 78.0]",70.0,78.0,0.0
03RQLmDNIEw,https://i.ytimg.com/vi/03RQLmDNIEw/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
sjN-NGsRg9g,https://i.ytimg.com/vi/sjN-NGsRg9g/default.jpg,GB,69.11420717592593,69.11420717592593,69.11420717592593,83.54611352533722,83.54611352533722,83.54611352533722,5.674950542613069," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
CofZ7xjGyI8,https://i.ytimg.com/vi/CofZ7xjGyI8/default.jpg,GB,124.94245949074075,108.90240740740741,93.06848958333333,86.60592405518862,83.54825251813028,80.63266165240991,6.91530224712511," 
",,p,,[],"[-1, -1]",-1.0,-1.0,0.0
bYpItS1jS3Y,https://i.ytimg.com/vi/bYpItS1jS3Y/default.jpg,GB,109.19396412037037,85.17868055555556,84.13210648148149,93.35134535716871,89.08361543253274,85.00365284467674,6.521407552487114," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
paRcIxlBq5c,https://i.ytimg.com/vi/paRcIxlBq5c/default.jpg,GB,121.72145833333333,97.22048032407407,102.41660300925926,95.74505871693165,84.76296493891378,82.74745590831563,6.81600442735829," 
",,i be i,,[],"[-1, -1]",-1.0,-1.0,0.0
8ZivfJUezjA,https://i.ytimg.com/vi/8ZivfJUezjA/default.jpg,GB,140.6680324074074,104.37729166666666,108.56163194444444,95.01843019963222,89.34259779427805,84.9286739690909,6.850720375568079," 
",,jahysway,,[],"[-1, -1]",-1.0,-1.0,0.0
Bze3VoLmTTs,https://i.ytimg.com/vi/Bze3VoLmTTs/default.jpg,GB,77.45598958333333,63.274664351851854,61.46754050925926,90.23029452021228,82.16142555268418,80.18986829068078,6.239698360188571," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
JgByDCdtNE8,https://i.ytimg.com/vi/JgByDCdtNE8/default.jpg,GB,81.66489583333333,89.07262731481481,95.4724074074074,86.41110113659501,80.63787661052102,85.80267219493317,6.840795594131995," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
QJb9-ri3cLs,https://i.ytimg.com/vi/QJb9-ri3cLs/default.jpg,GB,120.61946180555556,118.99360532407407,125.37420138888889,106.28333741559595,92.60704366647342,98.49136792964218,6.602265296798803," 
",,poptropica,,[],"[-1, -1]",-1.0,-1.0,0.0
Bhg9I26EghQ,https://i.ytimg.com/vi/Bhg9I26EghQ/default.jpg,GB,113.81254629629629,105.19983796296296,103.66574652777778,89.377420777808,88.81100613195443,90.05410921200072,6.698188552772233," 
",,what ive been up to and lp vlog,,[],"[-1, -1]",-1.0,-1.0,0.0
gxaoefdyJRM,https://i.ytimg.com/vi/gxaoefdyJRM/default.jpg,GB,123.46450231481481,115.04963541666666,109.20747685185185,99.24731536912797,93.56668012752719,90.81089508592765,6.606765276269194," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
CgjAN_wgmiI,https://i.ytimg.com/vi/CgjAN_wgmiI/default.jpg,GB,79.40828125,79.45840856481482,99.90628472222222,78.17748993526621,77.72574354723042,81.7568105235774,6.854434128148125," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
GJCJme9ILPs,https://i.ytimg.com/vi/GJCJme9ILPs/default.jpg,GB,66.15891203703704,61.39824652777778,68.54378472222223,75.02032194872649,70.39292905575803,71.75735189155901,6.63259445396688," 
",,tromelancys thedivision cefa 18 update launch trailer,update launch trailer,"[""[[68, 239], [187, 271]]"", ""[[13, 269], [137, 302]]"", ""[[144, 269], [276, 302]]""]","[137.5, 275.3333333333333]",137.5,275.3333333333333,0.0
48qcnpCWBq0,https://i.ytimg.com/vi/48qcnpCWBq0/default.jpg,GB,54.2403125,45.7215162037037,40.7305150462963,50.05690412289696,45.246625283557776,38.05920216922213,5.87624744988217," 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
_wVB6pfWwnE,https://i.ytimg.com/vi/_wVB6pfWwnE/default.jpg,GB,64.07439814814815,70.29653935185185,70.08010416666667,81.51567516887899,87.6319033158505,86.18977913741047,4.894003054149447," 
",,honey,honey,"[""[[196, 152], [285, 203]]""]","[240.5, 177.5]",240.5,177.5,0.0
IE5TzELzvmU,https://i.ytimg.com/vi/IE5TzELzvmU/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
KopT-9VSZn4,https://i.ytimg.com/vi/KopT-9VSZn4/default.jpg,GB,99.63725694444445,92.39851273148147,69.20731481481481,97.28681270720412,91.07851772049374,79.61443957069895,6.610813320536906,"bd

 
",,615 credits match earned this credits increasedi,credit match earn,"[""[[30, 197], [322, 254]]"", ""[[210, 145], [249, 158]]"", ""[[142, 146], [185, 158]]""]","[189.66666666666666, 176.33333333333334]",189.66666666666663,176.33333333333334,0.3818
5fW5dsc0-5g,https://i.ytimg.com/vi/5fW5dsc0-5g/default.jpg,GB,88.49608796296296,69.18433449074074,59.374664351851855,76.82188617409855,62.001770033002764,52.814147600894046,6.636360376719814,,,frightday,,[],"[-1, -1]",-1.0,-1.0,0.0
LctCTZKdO18,https://i.ytimg.com/vi/LctCTZKdO18/default.jpg,GB,10.399895833333334,9.739716435185185,12.464652777777777,26.655468612124437,24.046835837775724,24.54380816197775,4.164649020378699,"&
i
I

KNIGHTFALL

ReaD
Diced a MD Are
",read dice,knightfall new drama series december 1079c 6,new drama series,"[""[[174, 264], [205, 277]]"", ""[[209, 264], [256, 277]]"", ""[[258, 264], [300, 277]]""]","[233.66666666666666, 270.5]",233.66666666666663,270.5,0.0
H83cVi2sCJM,https://i.ytimg.com/vi/H83cVi2sCJM/default.jpg,GB,107.33634837962963,94.06938078703703,88.20918402777778,86.45364184374309,82.58510198218838,83.76076076611116,6.66571025358406," 
",,fast crwm,fast,"[""[[90, 162], [218, 196]]""]","[154.0, 179.0]",154.0,179.0,0.0
fiGSDywrX1Y,https://i.ytimg.com/vi/fiGSDywrX1Y/default.jpg,GB,28.25295138888889,26.33423611111111,28.749606481481482,44.06717761449933,48.974671497275764,49.67104298700441,4.594255392508326," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
dDBAhxHUkFw,https://i.ytimg.com/vi/dDBAhxHUkFw/default.jpg,GB,97.62815393518518,66.22843171296296,61.697673611111114,80.73905254992711,70.11082645910773,64.60882220426247,6.711846347692031," 
",,talking pictures,talk picture,"[""[[13, 249], [224, 298]]"", ""[[233, 246], [470, 303]]""]","[235.0, 274.0]",235.0,274.0,0.0
SvYAPV4FEaQ,https://i.ytimg.com/vi/SvYAPV4FEaQ/default.jpg,GB,75.89343171296296,79.4239988425926,81.69095486111111,75.79760294332108,78.52220344888165,79.26407425057585,6.795641515193716," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
VquESKGqsDI,https://i.ytimg.com/vi/VquESKGqsDI/default.jpg,GB,151.41396412037037,123.62648148148148,113.85118055555556,101.4870372613525,90.30622304919386,87.94519195470842,6.6594830665168425," 
",,samplesa free,free,"[""[[12, 58], [106, 118]]""]","[59.0, 88.0]",59.0,88.0,0.5106
6i9UUvxhAlY,https://i.ytimg.com/vi/6i9UUvxhAlY/default.jpg,GB,103.06338541666666,92.52203125,89.57745370370371,94.48568572814766,87.18305275811638,84.18835355091551,6.822283102540553," 
",,eleven dou makeup zeleven linezi,eleven,"[""[[368, 111], [454, 145]]""]","[411.0, 128.0]",411.0,128.0,0.0
Tfaq4UTH7P0,https://i.ytimg.com/vi/Tfaq4UTH7P0/default.jpg,GB,37.89432291666667,75.05726851851851,64.32384837962962,43.09447720367032,68.00099703411419,57.64399613185761,6.642270268560141," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
XbDKZMy-HEg,https://i.ytimg.com/vi/XbDKZMy-HEg/default.jpg,GB,95.54483217592593,79.50480902777778,74.01159722222222,82.3218719067824,76.57437583648544,69.8379158848336,6.655281717182908," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
hVEgTsmBDw0,https://i.ytimg.com/vi/hVEgTsmBDw0/default.jpg,GB,126.32038194444445,118.27726851851853,111.71810185185186,81.8307171387913,78.80061643122762,76.56680083070559,6.327649988605802," 
",,top 10 vegan products,top product,"[""[[26, 72], [145, 114]]"", ""[[195, 251], [467, 287]]""]","[208.25, 181.0]",208.25,181.0,0.2023
Yjf5scyjifU,https://i.ytimg.com/vi/Yjf5scyjifU/default.jpg,GB,98.1588136574074,90.99828703703703,89.91673032407408,80.97869678266171,78.26819179333513,78.36763672781846,6.746084659955362," 
",,tmz omeral i a,,[],"[-1, -1]",-1.0,-1.0,0.0
Pu0lwHPW3RM,https://i.ytimg.com/vi/Pu0lwHPW3RM/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
nQcUJdncTeg,https://i.ytimg.com/vi/nQcUJdncTeg/default.jpg,GB,23.891875,36.81178240740741,42.98365740740741,38.00250964788572,58.46087764771235,62.98931888119066,4.936077081100722," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
xXP9xBgTFv8,https://i.ytimg.com/vi/xXP9xBgTFv8/default.jpg,GB,29.68443287037037,29.57220486111111,27.477488425925927,45.85078090406875,45.888714337888835,43.929796189171626,4.295626025341517,"os oe

3

  
",,ybn bn nohook grod by ho,,[],"[-1, -1]",-1.0,-1.0,0.0
CQZdAK_0PXU,https://i.ytimg.com/vi/CQZdAK_0PXU/default.jpg,GB,81.41073495370371,54.64597800925926,55.93462384259259,73.31091486109472,57.770220411096155,55.36910095477552,6.688042214129729," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
me5ifeBFaFo,https://i.ytimg.com/vi/me5ifeBFaFo/default.jpg,GB,105.33556712962962,106.92304976851852,82.56405092592593,78.30744230081828,73.48032119535083,57.11248247470733,6.540002875996299," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
